customer_id,R,F,M,RFM_score,segment,recency_days,frequency_180d,monetary_180d,return_rate,avg_discount_pct,ticket_count,neg_pct,sessions_30d,last_visit_days_ago,loyalty_tier,last_campaign_received,manual_priority_bucket,churn_next_60d
CUST01211,5,2,5,12,Loyal,5,3.0,2452.85,0.2,0.394,4.0,0.25,8,2,Platinum,bundle_discount,medium,0
CUST01212,5,2,5,12,Loyal,20,2.0,2285.58,0.3333333333333333,0.3933333333333333,2.0,1.0,0,0,None,new_launch,low,0
CUST01213,1,1,2,4,Dormant,163,1.0,492.41,0.0,0.21,1.0,1.0,3,33,Silver,free_shipping,high,1
CUST01214,2,1,3,6,Dormant,124,1.0,1069.42,0.0,0.2,0.0,0.0,2,31,Silver,free_shipping,high,1
CUST01215,3,2,4,9,Dormant,80,2.0,1232.11,0.0,0.2,0.0,0.0,0,25,None,bundle_discount,high,0
CUST01216,2,1,3,6,Dormant,107,1.0,1022.33,0.0,0.35,0.0,0.0,10,24,Silver,bundle_discount,high,1
CUST01217,1,1,2,4,Dormant,163,1.0,630.07,0.0,0.20500000000000002,0.0,0.0,6,36,None,bundle_discount,high,1
CUST01218,5,1,3,9,Dormant,0,1.0,738.52,0.0,0.276,1.0,1.0,6,2,Silver,welcome_offer,low,0
CUST01219,2,2,3,7,At-Risk,86,2.0,832.04,0.0,0.35,2.0,0.5,5,20,None,free_shipping,high,0
CUST01220,2,1,3,6,Dormant,98,1.0,1095.74,0.0,0.23,0.0,0.0,1,25,None,new_launch,high,1
CUST01221,5,1,2,8,Dormant,13,1.0,405.2,0.0,0.33,0.0,0.0,6,21,None,bundle_discount,low,0
CUST01222,5,1,4,10,Loyal,18,1.0,1199.39,0.0,0.04,0.0,0.0,0,14,Silver,none,high,0
CUST01223,2,2,4,8,At-Risk,118,3.0,1444.4,0.0,0.29,1.0,0.0,1,29,Gold,free_shipping,high,1
CUST01224,4,1,3,8,Dormant,33,1.0,1005.1,0.0,0.33,0.0,0.0,7,7,None,new_launch,low,1
CUST01225,2,1,2,5,Dormant,97,1.0,620.28,0.0,0.03,1.0,1.0,3,13,None,new_launch,high,1
CUST01226,4,2,4,10,Loyal,37,3.0,1546.94,0.5,0.3025,2.0,1.0,6,14,Silver,none,medium,1
CUST01227,4,2,4,10,Loyal,43,3.0,1385.66,0.2,0.284,1.0,1.0,8,6,Silver,none,medium,1
CUST01228,1,1,1,3,Dormant,212,0.0,0.0,0.0,0.10750000000000001,0.0,0.0,1,28,Silver,free_shipping,high,1
CUST01229,2,1,2,5,Dormant,147,1.0,484.49,0.25,0.235,1.0,1.0,5,8,None,none,high,1
CUST01230,2,1,1,4,Dormant,112,1.0,370.67,0.0,0.28,0.0,0.0,2,24,None,bundle_discount,high,1
CUST01231,1,1,1,3,Dormant,226,0.0,0.0,0.0,0.07,0.0,0.0,0,41,None,free_shipping,high,0
CUST01232,1,1,1,3,Dormant,183,0.0,0.0,0.0,0.185,0.0,0.0,8,39,None,free_shipping,high,1
CUST01233,3,1,2,6,Dormant,64,1.0,551.18,0.0,0.2414285714285714,1.0,1.0,8,5,None,free_shipping,medium,0
CUST01234,2,2,4,8,At-Risk,115,2.0,1809.4,0.0,0.2733333333333334,0.0,0.0,3,32,None,free_shipping,high,1
CUST01235,1,1,2,4,Dormant,161,1.0,522.53,0.0,0.174,0.0,0.0,3,26,None,new_launch,high,1
CUST01236,5,2,3,10,Loyal,6,3.0,971.97,0.0,0.31799999999999995,1.0,1.0,8,0,Gold,bundle_discount,low,0
CUST01237,2,2,4,8,At-Risk,103,2.0,1243.5,0.0,0.34,1.0,1.0,1,10,None,new_launch,high,1
CUST01238,3,2,5,10,Loyal,68,3.0,3438.43,0.0,0.2866666666666667,1.0,1.0,1,14,None,new_launch,medium,0
CUST01239,1,1,1,3,Dormant,193,0.0,0.0,0.0,0.2,0.0,0.0,7,35,Silver,bundle_discount,high,0
CUST01240,5,1,2,8,Dormant,19,1.0,434.11,0.0,0.34,0.0,0.0,10,14,None,bundle_discount,low,1
CUST01241,4,1,1,6,Dormant,38,1.0,185.08,0.0,0.28,0.0,0.0,9,15,None,bundle_discount,medium,0
CUST01242,4,4,5,13,Champions,29,5.0,6982.41,0.1111111111111111,0.2677777777777778,2.0,0.5,0,15,Gold,bundle_discount,medium,0
CUST01243,3,2,4,9,Dormant,74,3.0,1470.48,0.0,0.2966666666666667,1.0,1.0,8,14,None,free_shipping,medium,1
CUST01244,4,2,5,11,Loyal,34,2.0,2233.4,0.0,0.16999999999999998,1.0,1.0,7,4,Gold,none,medium,0
CUST01245,1,1,1,3,Dormant,255,0.0,0.0,0.0,0.16499999999999998,0.0,0.0,2,60,None,new_launch,high,1
CUST01246,1,1,1,3,Dormant,262,0.0,0.0,0.0,0.33666666666666667,1.0,1.0,1,60,Silver,none,high,0
CUST01247,5,1,4,10,Loyal,3,1.0,1439.66,0.0,0.24,1.0,1.0,12,0,None,none,medium,0
CUST01248,2,1,4,7,Dormant,103,1.0,1386.38,0.0,0.31,0.0,0.0,5,15,None,free_shipping,high,0
CUST01249,3,3,5,11,Loyal,57,4.0,2733.47,0.0,0.2025,0.0,0.0,12,11,Platinum,none,medium,0
CUST01250,1,1,2,4,Dormant,175,1.0,612.27,0.0,0.34,1.0,1.0,0,35,Silver,bundle_discount,high,0
CUST01251,3,1,2,6,Dormant,52,1.0,420.63,0.18181818181818182,0.33,4.0,1.0,3,10,None,none,medium,1
CUST01252,4,2,5,11,Loyal,38,2.0,2038.9299999999998,0.0,0.365,0.0,0.0,1,18,Gold,free_shipping,medium,1
CUST01253,2,2,5,9,At-Risk,99,2.0,2035.62,0.0,0.15,0.0,0.0,13,27,None,bundle_discount,high,1
CUST01254,3,2,5,10,Loyal,76,2.0,2465.71,0.0,0.44499999999999995,1.0,1.0,3,4,Silver,new_launch,high,0
CUST01255,3,1,5,9,Dormant,78,1.0,2060.75,0.0,0.11,1.0,1.0,8,15,None,new_launch,high,0
CUST01256,1,1,1,3,Dormant,286,0.0,0.0,0.0,0.21,1.0,1.0,3,56,None,new_launch,high,1
CUST01257,4,2,3,9,Dormant,27,2.0,765.27,0.2,0.316,2.0,0.5,4,4,Silver,welcome_offer,medium,1
CUST01258,1,1,1,3,Dormant,250,0.0,0.0,0.0,0.35000000000000003,1.0,1.0,7,60,Silver,new_launch,high,1
CUST01259,2,1,3,6,Dormant,94,1.0,694.35,0.3333333333333333,0.3066666666666667,3.0,0.6666666666666666,0,10,Silver,bundle_discount,high,1
CUST01260,5,1,3,9,Dormant,9,1.0,913.67,0.0,0.02,0.0,0.0,4,8,None,new_launch,low,0
CUST01261,5,1,1,7,Dormant,18,1.0,345.05,0.0,0.28,0.0,0.0,1,0,Gold,free_shipping,high,0
CUST01262,4,1,1,6,Dormant,25,1.0,195.09,0.0,0.57,0.0,0.0,11,9,Silver,welcome_offer,low,1
CUST01263,4,3,5,12,Loyal,32,4.0,2970.8,0.1111111111111111,0.28444444444444444,3.0,0.6666666666666666,5,24,Platinum,new_launch,medium,0
CUST01264,3,1,5,9,Dormant,51,1.0,2114.74,0.0,0.28,0.0,0.0,6,16,Silver,welcome_offer,medium,1
CUST01265,5,2,4,11,Loyal,15,2.0,1398.17,0.0,0.42000000000000004,0.0,0.0,12,10,Silver,free_shipping,low,0
CUST01266,3,2,5,10,Loyal,51,3.0,2447.06,0.16666666666666666,0.11,2.0,1.0,8,17,None,welcome_offer,medium,0
CUST01267,3,2,3,8,Dormant,58,2.0,769.5699999999999,0.0,0.1975,1.0,1.0,2,26,Silver,new_launch,medium,0
CUST01268,5,1,2,8,Dormant,19,1.0,471.22,0.14285714285714285,0.19,2.0,1.0,5,2,None,new_launch,medium,1
CUST01269,3,1,2,6,Dormant,57,1.0,534.09,0.0,0.08,0.0,0.0,4,18,None,none,medium,0
CUST01270,3,1,1,5,Dormant,57,1.0,309.87,0.0,0.43,1.0,1.0,4,20,None,free_shipping,medium,0
CUST01271,5,1,2,8,Dormant,12,1.0,529.98,0.0,0.31,0.0,0.0,8,5,None,free_shipping,low,0
CUST01272,4,1,4,9,Dormant,44,1.0,1860.0,0.0,0.27,0.0,0.0,1,8,None,bundle_discount,high,0
CUST01273,1,1,4,6,Dormant,149,1.0,1219.74,0.0,0.315,1.0,1.0,1,22,None,new_launch,high,1
CUST01274,4,2,3,9,Dormant,25,2.0,802.94,0.0,0.3657142857142857,3.0,0.6666666666666666,15,0,Gold,free_shipping,low,0
CUST01275,4,2,5,11,Loyal,34,3.0,2647.93,0.0,0.26666666666666666,1.0,0.0,14,0,None,free_shipping,low,0
CUST01276,2,1,2,5,Dormant,120,1.0,412.12,0.25,0.33,1.0,1.0,3,22,Silver,bundle_discount,high,0
CUST01277,2,1,3,6,Dormant,99,1.0,732.91,0.0,0.31,0.0,0.0,6,12,None,bundle_discount,high,1
CUST01278,3,2,3,8,Dormant,65,2.0,791.53,0.25,0.25,1.0,1.0,1,6,Silver,free_shipping,medium,0
CUST01279,2,1,4,7,Dormant,101,1.0,1494.42,1.0,0.35,1.0,1.0,3,31,Silver,free_shipping,high,1
CUST01280,4,3,5,12,Loyal,35,4.0,3888.23,0.0,0.3025,0.0,0.0,5,0,Silver,none,low,0
CUST01281,1,1,1,3,Dormant,215,0.0,0.0,0.0,0.3233333333333333,0.0,0.0,4,43,None,new_launch,high,1
CUST01282,3,1,2,6,Dormant,78,1.0,499.65,0.0,0.2,1.0,0.0,5,22,Silver,welcome_offer,high,1
CUST01283,4,5,5,14,Champions,40,8.0,5650.74,0.1,0.31999999999999995,3.0,1.0,7,0,None,welcome_offer,medium,1
CUST01284,1,1,1,3,Dormant,192,0.0,0.0,0.0,0.336,1.0,1.0,1,25,None,none,high,1
CUST01285,2,2,3,7,At-Risk,124,2.0,938.91,0.0,0.255,1.0,1.0,3,36,None,none,high,1
CUST01286,1,1,1,3,Dormant,226,0.0,0.0,0.0,0.26,0.0,0.0,2,45,Platinum,free_shipping,high,0
CUST01287,2,2,3,7,At-Risk,89,2.0,1153.33,0.0,0.36999999999999994,1.0,0.0,3,14,None,welcome_offer,high,0
CUST01288,2,1,2,5,Dormant,132,1.0,486.14,0.0,0.38,0.0,0.0,0,25,None,bundle_discount,high,1
CUST01289,5,1,3,9,Dormant,3,1.0,742.76,0.0,0.18,0.0,0.0,9,7,Gold,welcome_offer,low,0
CUST01290,3,2,3,8,Dormant,53,2.0,1164.42,0.0,0.26,0.0,0.0,9,15,None,none,medium,0
CUST01291,1,1,1,3,Dormant,193,0.0,0.0,0.25,0.28250000000000003,1.0,1.0,3,29,None,new_launch,high,0
CUST01292,4,2,5,11,Loyal,41,2.0,2412.52,0.0,0.155,0.0,0.0,3,24,Silver,none,medium,0
CUST01293,5,2,3,10,Loyal,15,2.0,866.63,0.0,0.2657142857142857,1.0,1.0,0,1,Gold,bundle_discount,low,0
CUST01294,5,1,3,9,Dormant,3,1.0,750.26,0.0,0.45,0.0,0.0,9,0,Silver,free_shipping,low,0
CUST01295,2,2,5,9,At-Risk,121,3.0,11655.31,0.25,0.155,1.0,1.0,11,20,Platinum,free_shipping,high,1
CUST01296,5,1,2,8,Dormant,16,1.0,416.31,0.0,0.355,0.0,0.0,2,15,None,free_shipping,low,0
CUST01297,5,3,4,12,Loyal,2,4.0,1798.5700000000002,0.0,0.27,2.0,1.0,6,4,Silver,welcome_offer,medium,0
CUST01298,1,1,1,3,Dormant,329,0.0,0.0,0.25,0.3525,1.0,1.0,0,60,None,new_launch,high,1
CUST01299,1,1,3,5,Dormant,171,1.0,840.54,0.0,0.20333333333333337,0.0,0.0,8,35,None,none,high,1
CUST01300,4,3,5,12,Loyal,46,4.0,1939.2,0.0,0.33428571428571424,1.0,0.0,10,6,None,none,medium,0
CUST01301,3,2,3,8,Dormant,85,2.0,884.5699999999999,0.0,0.38,2.0,0.5,4,25,None,free_shipping,high,1
CUST01302,5,4,5,14,Champions,1,5.0,3420.38,0.0,0.2425,0.0,0.0,8,0,None,free_shipping,low,0
CUST01303,5,1,3,9,Dormant,20,1.0,844.74,0.0,0.28,2.0,0.5,3,0,None,none,medium,1
CUST01304,4,2,3,9,Dormant,27,2.0,1145.58,0.0,0.238,1.0,1.0,8,0,Silver,free_shipping,low,0
CUST01305,3,1,1,5,Dormant,50,1.0,311.4,0.0,0.45,0.0,0.0,8,4,Silver,bundle_discount,medium,1
CUST01306,3,2,5,10,Loyal,54,2.0,3337.79,0.16666666666666666,0.24,1.0,0.0,2,6,None,free_shipping,medium,0
CUST01307,1,1,1,3,Dormant,234,0.0,0.0,0.0,0.22,0.0,0.0,4,38,None,none,high,1
CUST01308,2,1,2,5,Dormant,119,1.0,380.96,0.0,0.24666666666666667,0.0,0.0,5,33,Silver,welcome_offer,high,1
CUST01309,3,2,4,9,Dormant,73,3.0,1704.79,0.0,0.4083333333333334,0.0,0.0,2,5,None,welcome_offer,medium,0
CUST01310,2,2,4,8,At-Risk,139,2.0,1213.35,0.0,0.266,3.0,0.6666666666666666,8,19,None,bundle_discount,high,0
CUST01311,4,2,3,9,Dormant,43,2.0,1069.71,0.0,0.33199999999999996,1.0,1.0,1,19,None,bundle_discount,medium,0
CUST01312,5,2,4,11,Loyal,14,2.0,1611.51,0.0,0.21600000000000003,0.0,0.0,5,0,Silver,bundle_discount,low,0
CUST01313,5,2,4,11,Loyal,4,2.0,1457.6799999999998,0.0,0.26666666666666666,1.0,0.0,6,0,None,welcome_offer,low,0
CUST01314,5,2,3,10,Loyal,1,2.0,1066.73,0.2,0.246,2.0,0.5,5,0,None,new_launch,low,0
CUST01315,1,1,1,3,Dormant,222,0.0,0.0,0.0,0.29,0.0,0.0,1,52,None,new_launch,high,1
CUST01316,2,1,2,5,Dormant,120,1.0,407.44,0.0,0.25,1.0,1.0,13,14,None,welcome_offer,high,1
CUST01317,1,1,1,3,Dormant,256,0.0,0.0,0.0,0.185,0.0,0.0,1,48,Silver,none,high,1
CUST01318,2,1,2,5,Dormant,130,1.0,396.5,0.0,0.1,0.0,0.0,2,24,Silver,bundle_discount,high,1
CUST01319,2,1,1,4,Dormant,111,1.0,336.29,0.0,0.48,0.0,0.0,10,14,None,welcome_offer,high,0
CUST01320,1,1,2,4,Dormant,150,1.0,500.0,0.3333333333333333,0.18999999999999997,1.0,1.0,6,40,None,new_launch,high,1
CUST01321,2,4,4,10,At-Risk,99,5.0,1878.1,0.16666666666666666,0.3183333333333333,3.0,1.0,12,17,None,free_shipping,high,0
CUST01322,2,1,2,5,Dormant,96,1.0,564.8,0.0,0.2525,0.0,0.0,2,20,None,none,high,1
CUST01323,1,1,1,3,Dormant,276,0.0,0.0,0.0,0.43333333333333335,0.0,0.0,3,46,None,new_launch,high,1
CUST01324,1,1,1,3,Dormant,227,0.0,0.0,0.0,0.14,0.0,0.0,1,35,None,free_shipping,high,1
CUST01325,1,1,1,3,Dormant,186,0.0,0.0,0.0,0.22400000000000003,2.0,0.5,1,43,None,free_shipping,high,0
CUST01326,2,1,4,7,Dormant,131,1.0,1411.39,0.0,0.35000000000000003,0.0,0.0,3,23,None,none,high,1
CUST01327,3,2,5,10,Loyal,83,3.0,3429.24,0.0,0.22799999999999998,0.0,0.0,10,4,None,new_launch,high,0
CUST01328,3,2,5,10,Loyal,54,2.0,2001.3,0.0,0.235,0.0,0.0,5,13,Silver,new_launch,medium,0
CUST01329,3,2,4,9,Dormant,61,3.0,1252.03,0.3333333333333333,0.2866666666666667,1.0,1.0,5,9,Silver,welcome_offer,medium,0
CUST01330,5,2,5,12,Loyal,3,3.0,2794.39,0.0,0.22600000000000003,1.0,1.0,6,2,None,none,low,0
CUST01331,5,2,4,11,Loyal,14,3.0,1877.4899999999998,0.0,0.2833333333333333,2.0,0.5,10,0,None,none,medium,0
CUST01332,5,3,5,13,Loyal,17,4.0,3364.3,0.0,0.28,0.0,0.0,7,6,Gold,new_launch,low,0
CUST01333,3,1,2,6,Dormant,47,1.0,420.65,0.0,0.18,0.0,0.0,2,0,None,free_shipping,medium,1
CUST01334,1,1,3,5,Dormant,160,1.0,976.5,0.0,0.1625,1.0,0.0,1,39,None,welcome_offer,high,1
CUST01335,3,2,5,10,Loyal,75,2.0,2371.6000000000004,0.0,0.24250000000000002,1.0,1.0,6,0,Platinum,bundle_discount,medium,0
CUST01336,5,2,3,10,Loyal,1,2.0,910.6700000000001,0.0,0.22999999999999998,0.0,0.0,0,0,Gold,welcome_offer,low,1
CUST01337,3,1,3,7,Dormant,49,1.0,793.95,0.0,0.32,0.0,0.0,14,18,None,free_shipping,medium,0
CUST01338,5,1,1,7,Dormant,7,1.0,232.88,1.0,0.43,1.0,1.0,14,0,None,bundle_discount,medium,1
CUST01339,1,1,2,4,Dormant,162,1.0,450.33,0.0,0.26,1.0,0.0,3,37,Gold,bundle_discount,high,1
CUST01340,3,1,2,6,Dormant,76,1.0,624.33,0.0,0.07,0.0,0.0,5,16,None,bundle_discount,high,1
CUST01341,4,1,2,7,Dormant,38,1.0,395.13,0.0,0.23,0.0,0.0,5,26,None,new_launch,medium,1
CUST01342,3,2,3,8,Dormant,84,2.0,1049.9,0.0,0.2966666666666667,0.0,0.0,10,23,None,welcome_offer,high,1
CUST01343,5,2,3,10,Loyal,4,3.0,1079.78,0.0,0.18666666666666668,1.0,1.0,3,7,None,bundle_discount,low,0
CUST01344,1,1,1,3,Dormant,395,0.0,0.0,0.0,0.28,0.0,0.0,3,60,None,bundle_discount,high,1
CUST01345,4,1,5,10,Loyal,38,1.0,2465.11,0.0,0.26,0.0,0.0,7,3,None,bundle_discount,medium,0
CUST01346,4,2,5,11,Loyal,38,3.0,2127.53,0.0,0.363,2.0,0.5,5,17,Silver,bundle_discount,medium,0
CUST01347,2,1,1,4,Dormant,128,1.0,316.63,0.0,0.39,0.0,0.0,3,27,None,none,high,1
CUST01348,2,1,2,5,Dormant,140,1.0,659.62,0.25,0.245,1.0,1.0,3,22,Silver,welcome_offer,high,1
CUST01349,3,2,5,10,Loyal,83,2.0,2446.67,0.0,0.20500000000000002,0.0,0.0,0,22,None,bundle_discount,high,0
CUST01350,1,1,1,3,Dormant,190,0.0,0.0,0.0,0.215,1.0,1.0,1,26,Gold,none,high,1
CUST01351,4,1,2,7,Dormant,30,1.0,542.87,1.0,0.42,1.0,1.0,7,0,None,new_launch,medium,1
CUST01352,2,2,3,7,At-Risk,123,2.0,900.07,0.14285714285714285,0.3614285714285714,2.0,1.0,1,31,None,free_shipping,high,1
CUST01353,3,1,2,6,Dormant,73,1.0,597.26,0.0,0.23,1.0,1.0,1,19,None,free_shipping,high,0
CUST01354,5,2,3,10,Loyal,2,2.0,1041.99,0.0,0.355,1.0,0.0,10,0,Platinum,free_shipping,medium,0
CUST01355,2,1,2,5,Dormant,88,1.0,547.04,0.0,0.3,0.0,0.0,2,28,Silver,welcome_offer,high,0
CUST01356,4,1,1,6,Dormant,42,1.0,287.51,0.0,0.265,1.0,1.0,0,17,None,bundle_discount,high,1
CUST01357,2,1,1,4,Dormant,126,1.0,230.99,0.0,0.35000000000000003,0.0,0.0,2,23,None,new_launch,high,1
CUST01358,5,1,3,9,Dormant,18,1.0,862.52,0.0,0.32,0.0,0.0,14,3,None,free_shipping,low,0
CUST01359,2,2,3,7,At-Risk,106,2.0,1016.94,0.0,0.274,3.0,1.0,3,15,None,new_launch,high,1
CUST01360,1,1,1,3,Dormant,160,1.0,306.65,0.0,0.395,2.0,0.0,6,35,Silver,bundle_discount,high,1
CUST01361,5,1,3,9,Dormant,5,1.0,805.77,0.0,0.21,0.0,0.0,6,0,None,new_launch,low,0
CUST01362,3,1,2,6,Dormant,80,1.0,378.18,0.0,0.32,2.0,1.0,16,6,Silver,free_shipping,high,1
CUST01363,3,1,2,6,Dormant,83,1.0,454.39,0.0,0.295,0.0,0.0,7,11,Gold,free_shipping,high,0
CUST01364,1,1,4,6,Dormant,148,1.0,1261.0,0.0,0.2,0.0,0.0,3,35,Silver,new_launch,high,1
CUST01365,1,1,1,3,Dormant,247,0.0,0.0,0.0,0.36,0.0,0.0,1,47,None,free_shipping,high,1
CUST01366,2,1,1,4,Dormant,98,1.0,149.0,0.0,0.4466666666666666,1.0,1.0,4,30,Gold,welcome_offer,high,1
CUST01367,3,1,1,5,Dormant,56,1.0,363.62,0.0,0.23,1.0,1.0,8,16,Silver,bundle_discount,medium,1
CUST01368,1,1,1,3,Dormant,308,0.0,0.0,0.0,0.33,0.0,0.0,8,60,None,none,high,1
CUST01369,4,1,2,7,Dormant,24,1.0,477.43,1.0,0.2,1.0,1.0,10,11,Silver,bundle_discount,medium,0
CUST01370,1,2,4,7,At-Risk,161,2.0,1246.04,0.0,0.18333333333333335,0.0,0.0,2,35,None,none,high,0
CUST01371,5,2,5,12,Loyal,8,2.0,2334.49,0.0,0.225,1.0,1.0,6,2,None,none,medium,0
CUST01372,3,1,1,5,Dormant,71,1.0,366.8,1.0,0.1,1.0,1.0,5,31,Silver,welcome_offer,medium,1
CUST01373,4,1,1,6,Dormant,45,1.0,291.54,0.0,0.6,0.0,0.0,4,10,None,new_launch,medium,1
CUST01374,2,1,1,4,Dormant,88,1.0,282.0,0.0,0.19,0.0,0.0,5,24,None,free_shipping,high,1
CUST01375,3,2,3,8,Dormant,64,2.0,1131.6399999999999,0.0,0.21,0.0,0.0,4,27,Silver,none,medium,0
CUST01376,4,1,2,7,Dormant,34,1.0,541.57,0.0,0.02,0.0,0.0,6,18,None,none,low,0
CUST01377,5,1,2,8,Dormant,9,1.0,387.27,0.0,0.39,1.0,1.0,10,0,None,free_shipping,medium,0
CUST01378,2,1,1,4,Dormant,117,1.0,348.74,0.0,0.16,0.0,0.0,14,21,None,new_launch,high,1
CUST01379,1,1,1,3,Dormant,186,0.0,0.0,0.0,0.0,0.0,0.0,6,40,Silver,welcome_offer,high,1
CUST01380,4,2,3,9,Dormant,44,2.0,729.75,0.0,0.316,1.0,1.0,1,11,None,new_launch,medium,0
CUST01381,5,4,5,14,Champions,2,6.0,4149.83,0.0,0.24125000000000002,0.0,0.0,11,0,Gold,none,low,0
CUST01382,5,2,3,10,Loyal,4,2.0,987.3699999999999,0.3333333333333333,0.16666666666666666,1.0,1.0,5,0,None,none,medium,1
CUST01383,5,2,4,11,Loyal,13,3.0,1697.28,0.0,0.1975,1.0,1.0,14,3,Silver,welcome_offer,medium,0
CUST01384,2,2,5,9,At-Risk,145,2.0,3420.26,0.16666666666666666,0.2733333333333334,2.0,1.0,5,24,None,none,high,1
CUST01385,5,2,4,11,Loyal,0,3.0,1753.8400000000001,0.2,0.372,1.0,1.0,10,4,None,free_shipping,medium,0
CUST01386,5,3,5,13,Loyal,14,4.0,5346.15,0.16666666666666666,0.2316666666666667,4.0,1.0,5,0,Gold,welcome_offer,medium,0
CUST01387,2,1,3,6,Dormant,128,1.0,785.68,0.0,0.23,0.0,0.0,2,30,None,none,high,1
CUST01388,3,1,5,9,Dormant,70,1.0,2996.98,0.0,0.305,0.0,0.0,1,11,None,none,high,1
CUST01389,3,2,4,9,Dormant,70,2.0,1396.8200000000002,0.0,0.23,1.0,1.0,5,3,None,free_shipping,medium,0
CUST01390,5,2,4,11,Loyal,9,2.0,1232.27,0.0,0.1325,0.0,0.0,11,6,None,new_launch,low,0
CUST01391,2,1,3,6,Dormant,94,1.0,972.01,0.0,0.16,1.0,0.0,11,20,None,welcome_offer,high,0
CUST01392,5,1,4,10,Loyal,16,1.0,1415.53,0.0,0.25,0.0,0.0,2,3,None,welcome_offer,low,0
CUST01393,3,1,2,6,Dormant,85,1.0,493.02,0.0,0.26,0.0,0.0,0,18,None,free_shipping,high,1
CUST01394,5,2,4,11,Loyal,16,2.0,1313.81,0.0,0.372,0.0,0.0,15,6,None,bundle_discount,low,0
CUST01395,4,3,5,12,Loyal,32,4.0,3708.11,0.0,0.3466666666666667,0.0,0.0,4,9,None,none,low,0
CUST01396,2,1,3,6,Dormant,127,1.0,826.44,0.0,0.35,1.0,0.0,2,21,None,none,high,1
CUST01397,5,3,5,13,Loyal,4,4.0,4264.139999999999,0.0,0.18571428571428572,1.0,1.0,12,0,None,welcome_offer,low,0
CUST01398,3,1,4,8,Dormant,57,1.0,1672.19,1.0,0.12,1.0,1.0,6,0,None,bundle_discount,medium,1
CUST01399,5,3,5,13,Loyal,19,4.0,2045.41,0.14285714285714285,0.35428571428571426,2.0,1.0,10,6,Silver,new_launch,medium,0
CUST01400,2,1,1,4,Dormant,134,1.0,328.61,0.0,0.195,0.0,0.0,1,38,None,new_launch,high,1
CUST01401,3,2,5,10,Loyal,75,2.0,1991.48,0.0,0.19,0.0,0.0,3,23,None,new_launch,medium,0
CUST01402,1,1,1,3,Dormant,254,0.0,0.0,0.0,0.265,1.0,1.0,0,47,None,new_launch,high,1
CUST01403,1,1,1,3,Dormant,329,0.0,0.0,0.0,0.14,0.0,0.0,1,53,None,new_launch,high,1
CUST01404,1,1,1,3,Dormant,202,0.0,0.0,0.1111111111111111,0.22333333333333336,2.0,1.0,12,24,Gold,new_launch,high,1
CUST01405,2,1,3,6,Dormant,140,1.0,1013.03,0.0,0.3133333333333333,0.0,0.0,2,20,Gold,new_launch,high,0
CUST01406,1,1,1,3,Dormant,222,0.0,0.0,0.0,0.21400000000000002,1.0,0.0,2,46,Gold,free_shipping,high,1
CUST01407,2,1,3,6,Dormant,139,1.0,709.73,0.0,0.18333333333333335,2.0,1.0,3,17,Silver,welcome_offer,high,1
CUST01408,1,1,1,3,Dormant,307,0.0,0.0,0.0,0.41000000000000003,0.0,0.0,0,60,Silver,none,high,1
CUST01409,4,2,3,9,Dormant,26,3.0,1087.52,0.2,0.388,2.0,1.0,1,0,Gold,free_shipping,low,0
CUST01410,2,2,2,6,At-Risk,146,2.0,670.94,0.0,0.3875,1.0,0.0,11,18,None,bundle_discount,high,0
CUST01411,1,1,1,3,Dormant,183,0.0,0.0,0.0,0.398,2.0,0.5,0,51,None,none,high,0
CUST01412,2,1,1,4,Dormant,91,1.0,348.68,0.0,0.34,0.0,0.0,9,9,None,none,high,1
CUST01413,1,1,1,3,Dormant,234,0.0,0.0,0.0,0.2,0.0,0.0,2,39,None,none,high,1
CUST01414,4,1,2,7,Dormant,30,1.0,453.66,0.0,0.225,2.0,1.0,10,17,Silver,new_launch,medium,0
CUST01415,5,1,2,8,Dormant,9,1.0,509.5,0.0,0.29,0.0,0.0,9,0,None,free_shipping,low,0
CUST01416,3,2,5,10,Loyal,50,3.0,2785.86,0.5,0.24833333333333332,5.0,0.8,11,20,Gold,welcome_offer,medium,0
CUST01417,1,1,2,4,Dormant,149,1.0,461.24,0.0,0.27714285714285714,2.0,0.5,3,26,None,new_launch,high,1
CUST01418,1,1,3,5,Dormant,176,1.0,785.78,0.0,0.42500000000000004,0.0,0.0,10,35,Gold,free_shipping,high,1
CUST01419,4,1,3,8,Dormant,41,1.0,1111.02,0.0,0.3066666666666667,0.0,0.0,1,11,None,welcome_offer,high,0
CUST01420,3,2,5,10,Loyal,67,3.0,2895.9100000000003,0.0,0.3225,1.0,0.0,14,14,None,bundle_discount,medium,0
CUST01421,4,1,3,8,Dormant,46,1.0,1155.37,1.0,0.25,1.0,1.0,16,30,None,bundle_discount,medium,1
CUST01422,3,2,4,9,Dormant,58,3.0,1353.3,0.25,0.16,1.0,1.0,3,17,Silver,new_launch,medium,0
CUST01423,4,2,3,9,Dormant,41,2.0,840.3499999999999,0.0,0.29000000000000004,0.0,0.0,5,11,Silver,welcome_offer,medium,0
CUST01424,2,1,5,8,Dormant,93,1.0,2318.97,0.0,0.43,0.0,0.0,3,24,Gold,bundle_discount,high,0
CUST01425,3,1,3,7,Dormant,48,1.0,1148.76,0.0,0.32,0.0,0.0,3,5,Silver,new_launch,medium,1
